,gene,Cell_ID,Sample,log1TPM,treatment,Polarity,sample_mean_log1TPM,log1RPM,log1RPM_posterior,sample_mean_log1TPM_posterior,Skew,coeff,p_value,q_value,sig,domain_x,color,domain_y,polarity
201253,SteCoe_4300,G0410,G0410A,2.90828420397163,G04,A,1.5642648991135109,4.472549103085141,4.33331490581417,1.5586255754060196,0.015811531626000522,0.789524211788959,0.0347397900807816,0.07484062918392931,True,hypothetical protein,anterior,hypothetical protein,anterior
201296,SteCoe_4346,G0410,G0410A,2.20158672239319,G04,A,1.5642648991135109,3.765851621506701,3.93502196871772,1.5586255754060196,-0.021967682656908707,1.5216422664187923,0.047421926718837,0.07941288883702478,True,hypothetical protein,,,posterior
201306,SteCoe_4356,G0410,G0410A,0.986305901511603,G04,A,1.5642648991135109,2.5505708006251138,2.3737791936058077,1.5586255754060196,0.03590151131142683,1.0101510482069307,0.02307349154994636,0.07416012113383295,True,hypothetical protein,anterior,hypothetical protein,anterior
201394,SteCoe_4441,G0410,G0410A,0.6353839074099871,G04,A,1.5642648991135109,2.199648806523498,1.9445748338189848,1.5586255754060196,0.06154927794471866,1.0493276520267398,0.03367084582970339,0.07416012113383295,True,Tcp10_C domain protein,,,anterior
201408,SteCoe_4456,G0410,G0410A,0.5060777325580139,G04,A,1.5642648991135109,2.070342631671525,1.8951201098265986,1.5586255754060196,0.04418715627087913,0.8994404879442153,0.033871049512004855,0.07416012113383295,True,hypothetical protein,,,anterior
201414,SteCoe_4461,G0410,G0410A,1.18053871540005,G04,A,1.5642648991135109,2.744803614513561,2.6325590841873296,1.5586255754060196,0.020873527901204874,1.3331592516125557,0.018435907607834937,0.07416012113383295,True,hypothetical protein,posterior,hypothetical protein,anterior
201440,SteCoe_449,G0410,G0410A,0.604627076555793,G04,A,1.5642648991135109,2.168891975669304,2.166154551994108,1.5586255754060196,0.0006314635051152489,0.8975615242125174,0.00936546073829345,0.07416012113383295,True,hypothetical protein,,,anterior
201485,SteCoe_4537,G0410,G0410A,2.56508336764978,G04,A,1.5642648991135109,4.129348266763291,3.8296875616927695,1.5586255754060196,0.03765037770016563,0.9267427254920488,0.04895068073401933,0.07946539080197942,True,Ank_2 domain protein,,,anterior
201535,SteCoe_4589,G0410,G0410A,3.24398345025215,G04,A,1.5642648991135109,4.808248349365661,4.9196326612027494,1.5586255754060196,-0.011450007634353295,1.183516294645342,0.047784521147110216,0.07941288883702478,True,hypothetical protein,,,posterior
201668,SteCoe_4713,G0410,G0410A,0.7483759753782758,G04,A,1.5642648991135109,2.3126408744917866,2.1779456609249426,1.5586255754060196,0.0299950156854831,1.056099479546475,0.005850947420014063,0.07416012113383295,True,DUSP domain protein,,,anterior
201762,SteCoe_481,G0410,G0410A,1.75429995395154,G04,A,1.5642648991135109,3.318564853065051,3.3306254499550194,1.5586255754060196,-0.0018138444442612185,1.0402471066242414,0.027549478072444906,0.07416012113383295,True,hypothetical protein,,,posterior
201860,SteCoe_4904,G0410,G0410A,2.8654678779657594,G04,A,1.5642648991135109,4.42973277707927,4.250310096079069,1.5586255754060196,0.0206707136844954,0.7747916758567212,0.041774977511707855,0.07670207711685881,True,WD40 domain protein,anterior,WD40 domain protein,anterior
201927,SteCoe_4969,G0410,G0410A,1.3200432897969598,G04,A,1.5642648991135109,2.8843081889104707,2.990739867796149,1.5586255754060196,-0.018115882263155646,1.9512415079889776,0.03345718230814958,0.07416012113383295,True,hypothetical protein,,,posterior
201931,SteCoe_4972,G0410,G0410A,0.653242574407973,G04,A,1.5642648991135109,2.2175074735214837,2.0381217599234156,1.5586255754060196,0.04215257104361432,1.0415682994535864,0.006581167140769003,0.07416012113383295,True,RdRP domain protein,,,anterior
201939,SteCoe_4980,G0410,G0410A,1.89106230526607,G04,A,1.5642648991135109,3.455327204379581,3.6139061864621196,1.5586255754060196,-0.022432274238954993,1.045105619516569,0.013818617361515162,0.07416012113383295,True,hypothetical protein,posterior,hypothetical protein,posterior
201947,SteCoe_499,G0410,G0410A,4.33322026594508,G04,A,1.5642648991135109,5.89748516505859,5.73821148279524,1.5586255754060196,0.013688366677445827,1.44569457156523,0.050495084623573244,0.0798972857967931,True,WD40 domain protein,anterior,WD40 domain protein,anterior
201963,SteCoe_5003,G0410,G0410A,1.62389198759056,G04,A,1.5642648991135109,3.188156886704071,3.1424198450262395,1.5586255754060196,0.007224782767198243,1.2624916724082205,0.04252799707306551,0.077043472958452,True,hypothetical protein,posterior,hypothetical protein,anterior
201993,SteCoe_5031,G0410,G0410A,1.2269649350273202,G04,A,1.5642648991135109,2.791229834140831,2.6880079326797794,1.5586255754060196,0.018838733753462806,1.5262035994547285,0.01112656364564983,0.07416012113383295,True,hypothetical protein,posterior,hypothetical protein,anterior
202065,SteCoe_5100,G0410,G0410A,2.08666079087246,G04,A,1.5642648991135109,3.650925689985971,3.4980004490151098,1.5586255754060196,0.021391358365919485,1.2491468253676,0.00140535349056393,0.07416012113383295,True,CK1 kinase,,,anterior
202081,SteCoe_5117,G0410,G0410A,2.30334946151597,G04,A,1.5642648991135109,3.867614360629481,3.815669464879379,1.5586255754060196,0.006760767522038218,1.313511515036392,0.011728194583343734,0.07416012113383295,True,UBA_4 domain protein,,,anterior
202231,SteCoe_5269,G0410,G0410A,1.9493534961188799,G04,A,1.5642648991135109,3.513618395232391,3.5043866446429597,1.5586255754060196,0.0013154380107990393,0.946130991164521,0.016456960319539523,0.07416012113383295,True,hypothetical protein,,,anterior
202281,SteCoe_5321,G0410,G0410A,2.02670132358024,G04,A,1.5642648991135109,3.590966222693751,2.9007416049822394,1.5586255754060196,0.10632404230653886,0.6907426369255405,0.003996010751565151,0.07416012113383295,True,hypothetical protein,,,anterior
202284,SteCoe_5324,G0410,G0410A,0.880313177845912,G04,A,1.5642648991135109,2.4445780769594228,2.2765053410873106,1.5586255754060196,0.035600458833165316,1.552465371753614,0.03981785263197791,0.07569933960452073,True,hypothetical protein,,,anterior
202328,SteCoe_5366,G0410,G0410A,1.80739500344657,G04,A,1.5642648991135109,3.371659902560081,3.3737123617159694,1.5586255754060196,-0.00030427663225621025,0.8818813604714139,0.04177428884543415,0.07670207711685881,True,hypothetical protein,,,posterior
202331,SteCoe_5369,G0410,G0410A,0.9130464680359821,G04,A,1.5642648991135109,2.477311367149493,2.255270572313752,1.5586255754060196,0.046917475001166956,1.0946467252000893,0.00011830174984656259,0.029575437461640645,True,IQ domain protein,,,anterior
202616,SteCoe_5657,G0410,G0410A,4.11568154049241,G04,A,1.5642648991135109,5.679946439605921,5.2769499799986495,1.5586255754060196,0.03678016512834893,1.862769338728793,0.056623227339805834,0.08476531038893088,True,CDPK family kinase,,,anterior
202679,SteCoe_5719,G0410,G0410A,7.22653343454151,G04,A,1.5642648991135109,8.79079833365502,8.42622613603807,1.5586255754060196,0.021175098999173927,0.9314993666872426,0.023131362241545172,0.07416012113383295,True,Tubulin domain protein,anterior,Tubulin domain protein,anterior
202803,SteCoe_5841,G0410,G0410A,3.87183515987382,G04,A,1.5642648991135109,5.43610005898733,5.27892131480552,1.5586255754060196,0.014669008926687103,1.3844090810798007,0.0421487165345958,0.07679840505227135,True,CK1 kinase,,,anterior
202841,SteCoe_5879,G0410,G0410A,0.6235579139358279,G04,A,1.5642648991135109,2.1878228130493387,2.2005906753430327,1.5586255754060196,-0.0029094483296676055,1.4713705232406085,0.006094673591518027,0.07416012113383295,True,hypothetical protein,,,posterior
202855,SteCoe_5891,G0410,G0410A,1.52796501527115,G04,A,1.5642648991135109,3.092229914384661,3.15943464233687,1.5586255754060196,-0.010749893463166262,1.1622277513263777,0.00039605991435892694,0.04950748929486586,True,Acetyltransf_16 domain protein,posterior,Acetyltransf_16 domain protein,posterior
202872,SteCoe_5908,G0410,G0410A,2.6313313115007597,G04,A,1.5642648991135109,4.195596210614271,4.3009354376249,1.5586255754060196,-0.012397909096526395,1.1374376689326218,0.03913804606792992,0.07569933960452073,True,hypothetical protein,,,posterior
203161,SteCoe_6197,G0410,G0410A,5.31644808084368,G04,A,1.5642648991135109,6.88071297995719,6.8421814515713,1.5586255754060196,0.0028078280845302574,0.7531868303026908,0.041348722592210105,0.07670207711685881,True,hypothetical protein,anterior,hypothetical protein,anterior
203235,SteCoe_6270,G0410,G0410A,2.9541756818415896,G04,A,1.5642648991135109,4.518440580955101,4.1961040258652,1.5586255754060196,0.0369883418621358,1.8705622849489985,0.049717236425810545,0.0798972857967931,True,WD40 domain protein,anterior,WD40 domain protein,anterior
203446,SteCoe_6479,G0410,G0410A,4.464688885028269,G04,A,1.5642648991135109,6.02895378414178,5.93212026954841,1.5586255754060196,0.00809572068183091,1.1455482820157823,0.0792893748504467,0.09890003264250787,True,Peptidase_C1 domain protein,anterior,Peptidase_C1 domain protein,anterior
203467,SteCoe_65,G0410,G0410A,2.46024166183723,G04,A,1.5642648991135109,4.024506560950741,3.93634892893877,1.5586255754060196,0.011073889247698695,1.1457905969625044,0.02059666626701412,0.07416012113383295,True,EF-hand_7 domain protein,,,anterior
203469,SteCoe_6500,G0410,G0410A,1.47602263684418,G04,A,1.5642648991135109,3.040287535957691,2.519719153792659,1.5586255754060196,0.09362729421255536,1.4645179785694997,0.08020361950143153,0.0995082127809324,True,hypothetical protein,,,anterior
203806,SteCoe_6832,G0410,G0410A,2.96699101689458,G04,A,1.5642648991135109,4.5312559160080905,4.27214313742849,1.5586255754060196,0.029433265152106335,1.9275695196053193,0.03359441789210535,0.07416012113383295,True,Aminotran_1_2 domain protein,,,anterior
203900,SteCoe_6925,G0410,G0410A,0.9480426184245458,G04,A,1.5642648991135109,2.5123075175380567,2.309248407036785,1.5586255754060196,0.042114851238436536,1.5857972822424455,0.03705733627809034,0.07484062918392931,True,hypothetical protein,,,anterior
203952,SteCoe_6979,G0410,G0410A,2.16740821446677,G04,A,1.5642648991135109,3.731673113580281,3.4794185731419196,1.5586255754060196,0.03498146347283841,1.8690211572470035,0.04835207166997884,0.07941288883702478,True,hypothetical protein,,,anterior
204005,SteCoe_703,G0410,G0410A,1.0405237371921199,G04,A,1.5642648991135109,2.6047886363056305,2.3707729009032823,1.5586255754060196,0.04703303007154073,1.0378663724702635,0.0434038558480446,0.07740521973016162,True,hypothetical protein,,,anterior
204032,SteCoe_706,G0410,G0410A,2.4746607173954303,G04,A,1.5642648991135109,4.038925616508941,4.015285459759769,1.5586255754060196,0.002935130023948059,1.3537564672597897,0.011481245121995106,0.07416012113383295,True,Chitin_synth_1 domain protein,anterior,Chitin_synth_1 domain protein,anterior
204152,SteCoe_7174,G0410,G0410A,1.6671160446742601,G04,A,1.5642648991135109,3.231380943787771,3.4755542706886997,1.5586255754060196,-0.03640609594288263,1.8263177414741,0.07637729491497439,0.0983485766872789,True,CDPK-like predicted pseudokinase,,,posterior
204480,SteCoe_7510,G0410,G0410A,3.16348449409755,G04,A,1.5642648991135109,4.727749393211061,4.5641047113783895,1.5586255754060196,0.017611628421053672,0.872750738502268,0.03086384672897434,0.07416012113383295,True,hypothetical protein,,,anterior
204594,SteCoe_7623,G0410,G0410A,2.19274060125116,G04,A,1.5642648991135109,3.757005500364671,3.9021518316140797,1.5586255754060196,-0.01895069195711509,1.1455929093799666,0.008946525133109519,0.07416012113383295,True,RINGv domain protein,,,posterior
204607,SteCoe_7638,G0410,G0410A,0.891199069934201,G04,A,1.5642648991135109,2.455463969047712,2.4408136759467927,1.5586255754060196,0.0029921287482331054,1.0359111905515035,0.00937011208065846,0.07416012113383295,True,hypothetical protein,,,anterior
204660,SteCoe_7690,G0410,G0410A,2.0889222445555,G04,A,1.5642648991135109,3.653187143669011,2.8013635162780695,1.5586255754060196,0.1319725682341961,1.86182313872422,0.07620392007464753,0.0983485766872789,True,hypothetical protein,,,anterior
204820,SteCoe_7851,G0410,G0410A,3.7971515110161,G04,A,1.5642648991135109,5.3614164101296105,5.173853074005559,1.5586255754060196,0.017803373364724904,1.4451969318591478,0.020603244997642798,0.07416012113383295,True,E1_dh domain protein,anterior,E1_dh domain protein,anterior
204858,SteCoe_7890,G0410,G0410A,1.21123863999124,G04,A,1.5642648991135109,2.7755035391047507,2.4210860056646286,1.5586255754060196,0.06820194867937195,1.2191891800523627,0.05460041760631559,0.08308532806412883,True,hypothetical protein,,,anterior
204886,SteCoe_792,G0410,G0410A,1.0900584228657,G04,A,1.5642648991135109,2.654323321979211,2.5634282541092497,1.5586255754060196,0.01742035176348924,1.5825210890687031,0.021789062170574594,0.07416012113383295,True,CDPK-like predicted pseudokinase,,,anterior
204957,SteCoe_7990,G0410,G0410A,1.8112169307583401,G04,A,1.5642648991135109,3.375481829871851,3.3841869228783494,1.5586255754060196,-0.0012877987553690053,1.2740155978033654,0.006973242625733024,0.07416012113383295,True,hypothetical protein,posterior,hypothetical protein,posterior
205076,SteCoe_8105,G0410,G0410A,3.55446955437903,G04,A,1.5642648991135109,5.118734453492541,4.90848854567307,1.5586255754060196,0.02096751092869548,1.5477758718858619,0.03138587385678048,0.07416012113383295,True,Zip domain protein,anterior,Zip domain protein,anterior
205113,SteCoe_8144,G0410,G0410A,2.1956843778221398,G04,A,1.5642648991135109,3.7599492769356506,3.6905542905150392,1.5586255754060196,0.009314133708193898,1.850046248883346,0.048551424930230666,0.07941288883702478,True,hypothetical protein,,,anterior
205163,SteCoe_8198,G0410,G0410A,1.7749101123786297,G04,A,1.5642648991135109,3.3391750114921406,3.24571835627158,1.5586255754060196,0.014192584450657438,1.335102586558293,0.0719055127346837,0.0969076991033473,True,hypothetical protein,,,anterior
205197,SteCoe_8231,G0410,G0410A,2.9508751898842998,G04,A,1.5642648991135109,4.515140088997811,4.2525547056393895,1.5586255754060196,0.02994919297590429,1.6403830391901701,0.03308041872112867,0.07416012113383295,True,hypothetical protein,,,anterior
205299,SteCoe_8337,G0410,G0410A,0.629781953213874,G04,A,1.5642648991135109,2.194046852327385,2.0032461761204066,1.5586255754060196,0.0454580309055855,1.988332436966714,0.03285254661125298,0.07416012113383295,True,hypothetical protein,,,anterior
205560,SteCoe_8592,G0410,G0410A,2.03833023555525,G04,A,1.5642648991135109,3.602595134668761,3.0137274310780695,1.5586255754060196,0.08900226640087065,1.2909692244694626,0.06981391511613735,0.09537420097832972,True,hypothetical protein,,,anterior
205571,SteCoe_8601,G0410,G0410A,2.66351210486413,G04,A,1.5642648991135109,4.227777003977641,4.197951652632569,1.5586255754060196,0.0035397949020911233,1.7988121681214007,0.07426206153637771,0.09771323886365488,True,hypothetical protein,,,anterior
205591,SteCoe_8620,G0410,G0410A,1.70057000102912,G04,A,1.5642648991135109,3.264834900142631,3.1345353203784594,1.5586255754060196,0.020361312953317716,0.8950248944311275,0.017210640169324096,0.07416012113383295,True,hypothetical protein,posterior,hypothetical protein,anterior
205643,SteCoe_8674,G0410,G0410A,2.56831465130781,G04,A,1.5642648991135109,4.132579550421321,3.93469125582073,1.5586255754060196,0.02452976965239283,1.2121827412021193,0.048759513745933215,0.07941288883702478,True,hypothetical protein,anterior,hypothetical protein,anterior
205678,SteCoe_8710,G0410,G0410A,2.87277966830432,G04,A,1.5642648991135109,4.43704456741783,4.3712247262032795,1.5586255754060196,0.007472505553641174,0.5272432772937218,0.03774186318145072,0.07518299438536001,True,SEP domain protein,,,anterior
205683,SteCoe_8718,G0410,G0410A,3.0502938226989,G04,A,1.5642648991135109,4.614558721812411,4.456802926611119,1.5586255754060196,0.01739053091645926,1.804300142716055,0.059758310348476104,0.08730912778505791,True,TPR_2 domain protein,,,anterior
205750,SteCoe_8790,G0410,G0410A,4.0079778103793595,G04,A,1.5642648991135109,5.572242709492871,5.3576646864821,1.5586255754060196,0.019632190396214215,1.0609937575402266,0.07651519266270299,0.0983485766872789,True,UQ_con domain protein,,,anterior
205755,SteCoe_8795,G0410,G0410A,0.545743400833269,G04,A,1.5642648991135109,2.11000829994678,1.6803783925321276,1.5586255754060196,0.11334724983789846,0.6265698490218256,0.005432241014786227,0.07416012113383295,True,hypothetical protein,,,anterior
205760,SteCoe_880,G0410,G0410A,1.4050812836073798,G04,A,1.5642648991135109,2.9693461827208907,3.02232433496659,1.5586255754060196,-0.008841966875399275,1.4057874342697558,0.03636493839675906,0.07484062918392931,True,hypothetical protein,,,posterior
205846,SteCoe_8885,G0410,G0410A,2.95747925625146,G04,A,1.5642648991135109,4.521744155364971,4.301893039585379,1.5586255754060196,0.024916155426858363,1.974444722612764,0.05498117823366576,0.08330481550555417,True,WD40 domain protein,anterior,WD40 domain protein,anterior
206043,SteCoe_908,G0410,G0410A,4.96228560669019,G04,A,1.5642648991135109,6.526550505803701,6.4282931320235095,1.5586255754060196,0.00758460515056218,0.8035308559518421,0.034957283403818214,0.07484062918392931,True,F_actin_cap_B domain protein,anterior,F_actin_cap_B domain protein,anterior
206077,SteCoe_9112,G0410,G0410A,2.8977104023408105,G04,A,1.5642648991135109,4.461975301454322,4.517929942818779,1.5586255754060196,-0.006231094854830704,1.0726890254058519,0.03512514659888386,0.07484062918392931,True,IFT57 domain protein,,,posterior
206293,SteCoe_9332,G0410,G0410A,0.41206825898727,G04,A,1.5642648991135109,1.9763331581007808,1.7817038469815736,1.5586255754060196,0.05179015290588978,0.8464596088414219,0.02697916208216972,0.07416012113383295,True,EF-hand_7 domain protein,,,anterior
206460,SteCoe_9498,G0410,G0410A,4.44250775850766,G04,A,1.5642648991135109,6.0067726576211715,5.76928479279393,1.5586255754060196,0.0201670096997421,1.453259157203543,0.07742353599921677,0.09837137046840212,True,14-3-3 domain protein,,,anterior
206465,SteCoe_9502,G0410,G0410A,1.6407495949538702,G04,A,1.5642648991135109,3.205014494067381,3.09065054493486,1.5586255754060196,0.018165507285413936,1.3261333430400475,0.00443926927821044,0.07416012113383295,True,PLU-1 domain protein,,,anterior
206539,SteCoe_9578,G0410,G0410A,1.05683420422873,G04,A,1.5642648991135109,2.6210991033422406,2.4747013748102207,1.5586255754060196,0.028729093527048385,0.9009297476865976,0.004024554586873034,0.07416012113383295,True,PHD_2 domain protein,anterior,PHD_2 domain protein,anterior
206669,SteCoe_9703,G0410,G0410A,0.51421244489416,G04,A,1.5642648991135109,2.0784773440076707,1.9659102319896786,1.5586255754060196,0.027832919052084893,0.4650780948683574,0.03417086213631823,0.07416012113383295,True,hypothetical protein,,,anterior
206686,SteCoe_9721,G0410,G0410A,1.65547414316391,G04,A,1.5642648991135109,3.219739042277421,3.0382404129067897,1.5586255754060196,0.02900275251307748,1.3941761786904727,0.021998608368293406,0.07416012113383295,True,hypothetical protein,posterior,hypothetical protein,anterior
206842,SteCoe_9875,G0410,G0410A,1.4446756765766,G04,A,1.5642648991135109,3.0089405756901106,2.6310726468678896,1.5586255754060196,0.06699770264915104,1.5627555257916632,0.06347607831640395,0.09093994028138103,True,hypothetical protein,posterior,hypothetical protein,anterior
206844,SteCoe_9877,G0410,G0410A,3.6590997022714706,G04,A,1.5642648991135109,5.223364601384981,5.295206420930549,1.5586255754060196,-0.006829998047563049,1.9736353574831826,0.01823897155027033,0.07416012113383295,True,Vps26 domain protein,anterior,Vps26 domain protein,posterior
